date,temperature_28m_C_min,temperature_28m_C_mean,temperature_28m_C_max,relative_humidity_28m_perc_min,relative_humidity_28m_perc_mean,relative_humidity_28m_perc_max,vapor_pressure_deficit_28m_mbar_min,vapor_pressure_deficit_28m_mbar_mean,vapor_pressure_deficit_28m_mbar_max,precipitation_mm_min,precipitation_mm_mean,precipitation_mm_max,radiation_global_W_m2_min,radiation_global_W_m2_mean,radiation_global_W_m2_max,wind_speed_m_s_min,wind_speed_m_s_mean,wind_speed_m_s_max,wind_speed_maximum_m_s_min,wind_speed_maximum_m_s_mean,wind_speed_maximum_m_s_max,soil_volumetric_water_content_250cm_min,soil_volumetric_water_content_250cm_mean,soil_volumetric_water_content_250cm_max,soil_water_potential_250cm_MPa_min,soil_water_potential_250cm_MPa_mean,soil_water_potential_250cm_MPa_max
2000-06-01,Inf,25.2574112891807,-Inf,Inf,85.6120502529291,-Inf,Inf,0.484860196077051,-Inf,Inf,0.713700340590799,-Inf,Inf,182.358753938302,-Inf,Inf,0.771520092337138,-Inf,Inf,2.65282998641551,-Inf,Inf,0.180963447675751,-Inf,Inf,-0.0895452793771591,-Inf
2000-06-02,Inf,25.3873534669173,-Inf,Inf,81.980409761504,-Inf,Inf,0.694035296743521,-Inf,Inf,0.662750055077845,-Inf,Inf,178.240922960993,-Inf,Inf,0.836623773545849,-Inf,Inf,2.70890446225594,-Inf,Inf,0.174066019862764,-Inf,Inf,-0.100849987467324,-Inf
2000-06-03,Inf,26.1367768209956,-Inf,Inf,79.0342474478737,-Inf,Inf,0.803374769690407,-Inf,Inf,0.0820835689039763,-Inf,Inf,226.83913797101,-Inf,Inf,0.833348015610224,-Inf,Inf,2.15446074461279,-Inf,Inf,0.176162715868529,-Inf,Inf,-0.0852493508339586,-Inf
2000-06-04,Inf,26.1954665415969,-Inf,Inf,79.7196548613927,-Inf,Inf,0.781118976331043,-Inf,Inf,0.129778666417473,-Inf,Inf,213.045445403624,-Inf,Inf,1.1104730044276,-Inf,Inf,2.96510605290013,-Inf,Inf,0.160748444212452,-Inf,Inf,-0.0961980946356499,-Inf
2000-06-05,Inf,25.9448960902582,-Inf,Inf,81.5748221911915,-Inf,Inf,0.693102901838273,-Inf,Inf,0.707215367812091,-Inf,Inf,202.556278359685,-Inf,Inf,1.31733962756288,-Inf,Inf,3.31801721782603,-Inf,Inf,0.160617853566514,-Inf,Inf,-0.0818161160847347,-Inf
2000-06-06,Inf,26.248068206426,-Inf,Inf,79.0260049359265,-Inf,Inf,0.774365058438405,-Inf,Inf,0.12057701404708,-Inf,Inf,233.143969130311,-Inf,Inf,1.2129108603799,-Inf,Inf,2.86085179078573,-Inf,Inf,0.181744066367053,-Inf,Inf,-0.0922008555606163,-Inf
2000-06-07,Inf,26.4055135775188,-Inf,Inf,79.348271849062,-Inf,Inf,0.811682078518487,-Inf,Inf,0.107797412197464,-Inf,Inf,257.652367253396,-Inf,Inf,1.23668818859323,-Inf,Inf,3.08331587782659,-Inf,Inf,0.176571359018219,-Inf,Inf,-0.0728071767260127,-Inf
2000-06-08,Inf,26.754971399444,-Inf,Inf,80.1502321349314,-Inf,Inf,0.747694848444069,-Inf,Inf,0.0961946994023259,-Inf,Inf,234.92747639942,-Inf,Inf,1.17623814619901,-Inf,Inf,2.84267524676461,-Inf,Inf,0.169379976939006,-Inf,Inf,-0.0913935963651903,-Inf
2000-06-09,Inf,26.055450633873,-Inf,Inf,80.3037220130998,-Inf,Inf,0.756287828753983,-Inf,Inf,0.167593528221254,-Inf,Inf,224.317603482473,-Inf,Inf,1.02954816896408,-Inf,Inf,2.69001639986591,-Inf,Inf,0.169694974891386,-Inf,Inf,-0.108192542523408,-Inf
2000-06-10,Inf,25.6145322102593,-Inf,Inf,80.3463929447087,-Inf,Inf,0.739851259721462,-Inf,Inf,0.364047054895559,-Inf,Inf,198.10354263273,-Inf,Inf,1.0853615662304,-Inf,Inf,3.01239833413337,-Inf,Inf,0.1709031796061,-Inf,Inf,-0.120378682330181,-Inf
2000-06-11,Inf,25.7703391439345,-Inf,Inf,82.8058090845796,-Inf,Inf,0.696042981697672,-Inf,Inf,0.635403063609624,-Inf,Inf,195.788668037932,-Inf,Inf,0.888460517973268,-Inf,Inf,2.6560882070632,-Inf,Inf,0.177055584850493,-Inf,Inf,-0.0727217387567515,-Inf
2000-06-12,Inf,25.8861356199258,-Inf,Inf,81.5096417454395,-Inf,Inf,0.74015306993212,-Inf,Inf,0.197354936967963,-Inf,Inf,195.688932168837,-Inf,Inf,1.02349963437473,-Inf,Inf,2.77432515440223,-Inf,Inf,0.181622550073243,-Inf,Inf,-0.0607557187002322,-Inf
2000-06-13,Inf,25.9069430133595,-Inf,Inf,81.854143968804,-Inf,Inf,0.700518930316747,-Inf,Inf,0.256501288148933,-Inf,Inf,208.259949854184,-Inf,Inf,0.835646242292111,-Inf,Inf,2.56082205829507,-Inf,Inf,0.178857676497544,-Inf,Inf,-0.0564931460064991,-Inf
2000-06-14,Inf,26.0518336506784,-Inf,Inf,82.4408470514379,-Inf,Inf,0.641119439570019,-Inf,Inf,0.341705701775276,-Inf,Inf,208.371533011626,-Inf,Inf,0.768204589224748,-Inf,Inf,2.35494263557548,-Inf,Inf,0.170819337935811,-Inf,Inf,-0.0522327101908894,-Inf
2000-06-15,Inf,25.3456638519701,-Inf,Inf,85.5898856009796,-Inf,Inf,0.599333895436274,-Inf,Inf,0.752085775831142,-Inf,Inf,206.307741941493,-Inf,Inf,0.975574242834679,-Inf,Inf,2.88938884748559,-Inf,Inf,0.177518693195836,-Inf,Inf,-0.0704172940687721,-Inf
2000-06-16,Inf,25.8065798196394,-Inf,Inf,80.7950753182147,-Inf,Inf,0.762762651619113,-Inf,Inf,0.143002726599001,-Inf,Inf,215.293048949521,-Inf,Inf,1.03923400684607,-Inf,Inf,2.81827167750516,-Inf,Inf,0.187256825798713,-Inf,Inf,-0.0665717281160988,-Inf
2000-06-17,Inf,25.9798814324958,-Inf,Inf,80.2618288407891,-Inf,Inf,0.777898805340072,-Inf,Inf,0.141134168948406,-Inf,Inf,219.273325546253,-Inf,Inf,0.983029308084494,-Inf,Inf,2.57868762340576,-Inf,Inf,0.193052444340417,-Inf,Inf,-0.0680037592399395,-Inf
2000-06-18,Inf,26.0644085990561,-Inf,Inf,77.3680172389347,-Inf,Inf,0.791115344071357,-Inf,Inf,0.0401797899933394,-Inf,Inf,227.612842380609,-Inf,Inf,0.926438005942597,-Inf,Inf,2.20336064230714,-Inf,Inf,0.181611941179306,-Inf,Inf,-0.0906415432867044,-Inf
2000-06-19,Inf,25.8425070440925,-Inf,Inf,83.4486369749854,-Inf,Inf,0.658673860955303,-Inf,Inf,0.316628455973182,-Inf,Inf,154.481388522852,-Inf,Inf,0.822934562379939,-Inf,Inf,2.05090620735491,-Inf,Inf,0.185356032774778,-Inf,Inf,-0.086275584213933,-Inf
2000-06-20,Inf,25.6459646805369,-Inf,Inf,76.4362478938044,-Inf,Inf,0.739808100145154,-Inf,Inf,0.182455308265411,-Inf,Inf,182.257405990343,-Inf,Inf,1.13678156898413,-Inf,Inf,2.9314532958967,-Inf,Inf,0.155431676412022,-Inf,Inf,-0.125684774415998,-Inf
2000-06-21,Inf,25.8517187177558,-Inf,Inf,76.0977896669272,-Inf,Inf,0.809203902561847,-Inf,Inf,0.109650698718974,-Inf,Inf,208.211996968444,-Inf,Inf,1.00825702916654,-Inf,Inf,2.38555598398734,-Inf,Inf,0.166116933727196,-Inf,Inf,-0.086662168373362,-Inf
2000-06-22,Inf,26.0889453637128,-Inf,Inf,79.3108145269423,-Inf,Inf,0.780872528634489,-Inf,Inf,0.106311287726634,-Inf,Inf,211.209067101199,-Inf,Inf,1.03993048978327,-Inf,Inf,2.73235946870472,-Inf,Inf,0.184410951846573,-Inf,Inf,-0.0791756080314309,-Inf
2000-06-23,Inf,26.0725128295953,-Inf,Inf,80.132373874271,-Inf,Inf,0.779790006509273,-Inf,Inf,0.143773274957561,-Inf,Inf,198.112950062919,-Inf,Inf,1.13037960318206,-Inf,Inf,2.91452261395234,-Inf,Inf,0.18263627782698,-Inf,Inf,-0.0747038803593904,-Inf
2000-06-24,Inf,25.1200218841322,-Inf,Inf,82.072097713323,-Inf,Inf,0.661823635838544,-Inf,Inf,1.12482390505763,-Inf,Inf,215.056299386155,-Inf,Inf,1.04090231773034,-Inf,Inf,3.33934620622376,-Inf,Inf,0.182941812576062,-Inf,Inf,-0.121296453666798,-Inf
2000-06-25,Inf,25.4249386234978,-Inf,Inf,82.2596593543628,-Inf,Inf,0.659882450142021,-Inf,Inf,0.413608739613914,-Inf,Inf,214.535310150664,-Inf,Inf,0.998157527631971,-Inf,Inf,3.01262889633717,-Inf,Inf,0.172623161354963,-Inf,Inf,-0.1003383202907,-Inf
2000-06-26,Inf,24.8563703248209,-Inf,Inf,82.0495601172649,-Inf,Inf,0.647370314320568,-Inf,Inf,1.07325580337354,-Inf,Inf,195.739200622383,-Inf,Inf,0.811849097997307,-Inf,Inf,2.5034298403486,-Inf,Inf,0.197801177781841,-Inf,Inf,-0.127473987426026,-Inf
2000-06-27,Inf,25.5967536986563,-Inf,Inf,80.6560516051456,-Inf,Inf,0.713524725950691,-Inf,Inf,0.119219819079512,-Inf,Inf,221.118023634497,-Inf,Inf,0.969046191195499,-Inf,Inf,2.91007349893398,-Inf,Inf,0.18720089829963,-Inf,Inf,-0.102610636623961,-Inf
2000-06-28,Inf,25.7082374760129,-Inf,Inf,80.8067410627761,-Inf,Inf,0.759014762043506,-Inf,Inf,0.122447118158811,-Inf,Inf,198.184664631802,-Inf,Inf,1.00096122530112,-Inf,Inf,2.83797502782608,-Inf,Inf,0.189768010027123,-Inf,Inf,-0.0767543715863149,-Inf
2000-06-29,Inf,25.7802878574939,-Inf,Inf,79.6349999571018,-Inf,Inf,0.735319642488747,-Inf,Inf,0.190808784678006,-Inf,Inf,178.976568308267,-Inf,Inf,0.912315390912678,-Inf,Inf,2.48640349553961,-Inf,Inf,0.19105269632199,-Inf,Inf,-0.0583908608536029,-Inf
2000-06-30,Inf,25.7251227680562,-Inf,Inf,79.3787086732252,-Inf,Inf,0.765771884203303,-Inf,Inf,0.29513407009224,-Inf,Inf,188.078219764474,-Inf,Inf,0.824245684805188,-Inf,Inf,2.44210477819497,-Inf,Inf,0.188534624444899,-Inf,Inf,-0.084180783415274,-Inf
2000-07-01,Inf,25.8153934216234,-Inf,Inf,78.337384692705,-Inf,Inf,0.819249495544198,-Inf,Inf,0.114027798171514,-Inf,Inf,226.247022680547,-Inf,Inf,1.42391420835292,-Inf,Inf,3.56707353273004,-Inf,Inf,0.182171469697423,-Inf,Inf,-0.0867254215604981,-Inf
2000-07-02,Inf,25.8165123451171,-Inf,Inf,80.1642730694937,-Inf,Inf,0.749525352545305,-Inf,Inf,0.476992804319957,-Inf,Inf,209.839008147437,-Inf,Inf,1.35397177709046,-Inf,Inf,3.49377140530914,-Inf,Inf,0.186973177568277,-Inf,Inf,-0.112127830664473,-Inf
2000-07-03,Inf,26.2149607638666,-Inf,Inf,80.4017694095007,-Inf,Inf,0.719313202193433,-Inf,Inf,0.234868557653749,-Inf,Inf,200.146667041424,-Inf,Inf,1.39314307615814,-Inf,Inf,3.59786439151567,-Inf,Inf,0.182208319246556,-Inf,Inf,-0.199776071670879,-Inf
2000-07-04,Inf,26.3194350973708,-Inf,Inf,78.4776458018084,-Inf,Inf,0.834915746454925,-Inf,Inf,0.233585786070102,-Inf,Inf,221.884606840629,-Inf,Inf,1.22438992661727,-Inf,Inf,2.81646133613021,-Inf,Inf,0.185264528872594,-Inf,Inf,-0.144631826508924,-Inf
2000-07-05,Inf,25.4097121729419,-Inf,Inf,81.8496120319094,-Inf,Inf,0.677819926620458,-Inf,Inf,0.570797068295428,-Inf,Inf,173.346820888649,-Inf,Inf,1.20415479656321,-Inf,Inf,3.03541784329054,-Inf,Inf,0.171270808887286,-Inf,Inf,-0.161727845713028,-Inf
2000-07-06,Inf,25.1165221786641,-Inf,Inf,81.4833975490972,-Inf,Inf,0.65279001020869,-Inf,Inf,0.53864059049672,-Inf,Inf,215.522354257833,-Inf,Inf,1.06309280813684,-Inf,Inf,2.63112034162686,-Inf,Inf,0.168843715031628,-Inf,Inf,-0.0805399088482198,-Inf
2000-07-07,Inf,25.3752831529482,-Inf,Inf,81.5320431083298,-Inf,Inf,0.667409213827767,-Inf,Inf,0.340740993090798,-Inf,Inf,178.141754908096,-Inf,Inf,1.00501225462312,-Inf,Inf,2.6087633094291,-Inf,Inf,0.16513250926316,-Inf,Inf,-0.066304804947901,-Inf
2000-07-08,Inf,25.0679510912514,-Inf,Inf,84.9579500152238,-Inf,Inf,0.477708970327938,-Inf,Inf,0.278637998965928,-Inf,Inf,185.391032727044,-Inf,Inf,0.974948241302169,-Inf,Inf,2.53425209585175,-Inf,Inf,0.175256924524704,-Inf,Inf,-0.077951086001928,-Inf
2000-07-09,Inf,25.5252473120626,-Inf,Inf,79.6252286588631,-Inf,Inf,0.756005835319655,-Inf,Inf,0.127955124709183,-Inf,Inf,204.372760615851,-Inf,Inf,1.16130640781148,-Inf,Inf,2.84816174072393,-Inf,Inf,0.181666895056353,-Inf,Inf,-0.15655631466397,-Inf
2000-07-10,Inf,25.3970230157565,-Inf,Inf,81.1067724028751,-Inf,Inf,0.672632933842095,-Inf,Inf,0.382250379999527,-Inf,Inf,212.735373613033,-Inf,Inf,1.06108946127597,-Inf,Inf,2.69632071862061,-Inf,Inf,0.183390194629439,-Inf,Inf,-0.0582096810900447,-Inf
2000-07-11,Inf,24.9313710445194,-Inf,Inf,83.8284254184898,-Inf,Inf,0.509549571165251,-Inf,Inf,0.76734467839858,-Inf,Inf,197.076211368274,-Inf,Inf,1.0081575862855,-Inf,Inf,2.60582798603054,-Inf,Inf,0.166328572162272,-Inf,Inf,-0.122015647904515,-Inf
2000-07-12,Inf,25.3611130883573,-Inf,Inf,80.7110409160584,-Inf,Inf,0.658052975290473,-Inf,Inf,0.448274524237854,-Inf,Inf,163.762033348279,-Inf,Inf,0.991682159030003,-Inf,Inf,2.22459971977578,-Inf,Inf,0.180017168999357,-Inf,Inf,-0.177271520586725,-Inf
2000-07-13,Inf,25.2645616070722,-Inf,Inf,85.0314925991904,-Inf,Inf,0.528320215373668,-Inf,Inf,1.0190008666789,-Inf,Inf,173.145074277725,-Inf,Inf,1.10999789276638,-Inf,Inf,2.78101046363072,-Inf,Inf,0.158221034877372,-Inf,Inf,-0.110177537570632,-Inf
2000-07-14,Inf,25.1261814142117,-Inf,Inf,81.7943916602151,-Inf,Inf,0.608769170016302,-Inf,Inf,0.319672856417378,-Inf,Inf,176.998296429943,-Inf,Inf,0.979266823982013,-Inf,Inf,2.26534521047206,-Inf,Inf,0.16280115210229,-Inf,Inf,-0.165022028558848,-Inf
2000-07-15,Inf,25.5220569237635,-Inf,Inf,83.8897748653169,-Inf,Inf,0.74069505983104,-Inf,Inf,0.178678935156563,-Inf,Inf,205.939035872537,-Inf,Inf,1.0743249390066,-Inf,Inf,2.37180861321458,-Inf,Inf,0.164591758788149,-Inf,Inf,-0.125215790531723,-Inf
2000-07-16,Inf,24.9986848402249,-Inf,Inf,82.9149288362448,-Inf,Inf,0.574948593974539,-Inf,Inf,0.0223603203733314,-Inf,Inf,166.757322869803,-Inf,Inf,0.909226563976969,-Inf,Inf,2.35428521339845,-Inf,Inf,0.162735574218488,-Inf,Inf,-0.234287755850357,-Inf
2000-07-17,Inf,24.9826446239048,-Inf,Inf,84.2395929994152,-Inf,Inf,0.530491342084559,-Inf,Inf,0.228285564803877,-Inf,Inf,193.109375737216,-Inf,Inf,1.02106302394486,-Inf,Inf,2.62956344580807,-Inf,Inf,0.178432654947116,-Inf,Inf,-0.167297417383235,-Inf
2000-07-18,Inf,25.4841127634708,-Inf,Inf,76.5635060060511,-Inf,Inf,0.826454351496494,-Inf,Inf,0.199554028683701,-Inf,Inf,224.511222835239,-Inf,Inf,1.00881181075192,-Inf,Inf,2.36422519982507,-Inf,Inf,0.179610533260118,-Inf,Inf,-0.15165041763866,-Inf
2000-07-19,Inf,25.6943359652132,-Inf,Inf,79.8214517621297,-Inf,Inf,0.652101674346767,-Inf,Inf,0.259479040741348,-Inf,Inf,233.57469868062,-Inf,Inf,1.01094298076304,-Inf,Inf,2.48357586946868,-Inf,Inf,0.164516717560602,-Inf,Inf,-0.167047940945178,-Inf
2000-07-20,Inf,25.2508674880436,-Inf,Inf,81.2172710196089,-Inf,Inf,0.688277254398116,-Inf,Inf,0.758875488066473,-Inf,Inf,177.087632628698,-Inf,Inf,0.991614967249458,-Inf,Inf,2.42718606840999,-Inf,Inf,0.18143893789231,-Inf,Inf,-0.130357627430396,-Inf
2000-07-21,Inf,25.3433515339484,-Inf,Inf,78.3228664885016,-Inf,Inf,0.801894772601798,-Inf,Inf,0.112218484278196,-Inf,Inf,203.10653223617,-Inf,Inf,1.05238827699168,-Inf,Inf,2.5958728436678,-Inf,Inf,0.177017996007848,-Inf,Inf,-0.131411241073504,-Inf
2000-07-22,Inf,26.2242939746856,-Inf,Inf,76.5434957367458,-Inf,Inf,0.922202829810402,-Inf,Inf,0.10448692366051,-Inf,Inf,254.498412383329,-Inf,Inf,1.28585633054854,-Inf,Inf,3.18892409218888,-Inf,Inf,0.185852723588362,-Inf,Inf,-0.0660999316408316,-Inf
2000-07-23,Inf,26.1367651519312,-Inf,Inf,77.6966054169086,-Inf,Inf,0.859576807430556,-Inf,Inf,0.177033556620949,-Inf,Inf,227.522346265223,-Inf,Inf,1.07081010979846,-Inf,Inf,2.70020268717844,-Inf,Inf,0.18100826899137,-Inf,Inf,-0.0704101994959211,-Inf
2000-07-24,Inf,25.4932628084816,-Inf,Inf,78.5176575631619,-Inf,Inf,0.724898798769999,-Inf,Inf,0.266200562701919,-Inf,Inf,191.414942879071,-Inf,Inf,1.12789160032071,-Inf,Inf,2.85331210517388,-Inf,Inf,0.182875723211211,-Inf,Inf,-0.146784831767843,-Inf
2000-07-25,Inf,26.1030784730019,-Inf,Inf,76.8860031303109,-Inf,Inf,0.854371397159838,-Inf,Inf,0.075752902771705,-Inf,Inf,238.438847206142,-Inf,Inf,1.31845741193638,-Inf,Inf,3.36282382084819,-Inf,Inf,0.187848304967574,-Inf,Inf,-0.0851926739813217,-Inf
2000-07-26,Inf,26.07197014967,-Inf,Inf,78.431390991979,-Inf,Inf,0.819079933932215,-Inf,Inf,0.147636480159485,-Inf,Inf,197.129349368233,-Inf,Inf,1.2782083946945,-Inf,Inf,3.04808647817181,-Inf,Inf,0.18839484575959,-Inf,Inf,-0.0533327732924073,-Inf
2000-07-27,Inf,26.0289029890982,-Inf,Inf,77.1846903330504,-Inf,Inf,0.867116636342388,-Inf,Inf,0.247279573460468,-Inf,Inf,192.225280056316,-Inf,Inf,1.243962963184,-Inf,Inf,3.16657087465928,-Inf,Inf,0.189937820536884,-Inf,Inf,-0.116393588693779,-Inf
2000-07-28,Inf,25.9439465063178,-Inf,Inf,77.7239969616846,-Inf,Inf,0.82250973644156,-Inf,Inf,0.288579301613276,-Inf,Inf,215.094772723112,-Inf,Inf,1.22545892801963,-Inf,Inf,3.03476812530489,-Inf,Inf,0.185560821271097,-Inf,Inf,-0.107064316167577,-Inf
2000-07-29,Inf,25.8440266859824,-Inf,Inf,76.2428414505764,-Inf,Inf,0.854315499731882,-Inf,Inf,0.112366921264106,-Inf,Inf,232.398020084556,-Inf,Inf,1.48258501656482,-Inf,Inf,3.60032676591136,-Inf,Inf,0.185309524598424,-Inf,Inf,-0.105244628162876,-Inf
2000-07-30,Inf,25.8511176666206,-Inf,Inf,75.8753821792404,-Inf,Inf,0.905439492395515,-Inf,Inf,0.187033529389077,-Inf,Inf,225.121044322457,-Inf,Inf,1.36331399674191,-Inf,Inf,3.39924327793478,-Inf,Inf,0.186508150052859,-Inf,Inf,-0.100392417984988,-Inf
2000-07-31,Inf,26.0113766603744,-Inf,Inf,76.307791108519,-Inf,Inf,0.923045234704176,-Inf,Inf,0.145068460838297,-Inf,Inf,235.933542133383,-Inf,Inf,1.24214014389099,-Inf,Inf,2.74871170235628,-Inf,Inf,0.192491736693214,-Inf,Inf,-0.0911133379709491,-Inf
2000-08-01,Inf,26.2619956471089,-Inf,Inf,77.1883424364703,-Inf,Inf,0.897589635148023,-Inf,Inf,-0.174389866883508,-Inf,Inf,195.285003309678,-Inf,Inf,0.920701835915221,-Inf,Inf,2.24311635963449,-Inf,Inf,0.167484047920184,-Inf,Inf,-0.399763626089719,-Inf
2000-08-02,Inf,25.9144803757508,-Inf,Inf,80.9241630755921,-Inf,Inf,0.704254072567408,-Inf,Inf,0.269466829249063,-Inf,Inf,178.107669923994,-Inf,Inf,0.967320009920055,-Inf,Inf,2.70209740710625,-Inf,Inf,0.163386551329311,-Inf,Inf,-0.478361318438044,-Inf
2000-08-03,Inf,25.4821488141815,-Inf,Inf,82.3712852064261,-Inf,Inf,0.701291372490658,-Inf,Inf,0.308769806982377,-Inf,Inf,185.415540021453,-Inf,Inf,1.15389186282073,-Inf,Inf,3.00598264014179,-Inf,Inf,0.170749530945713,-Inf,Inf,-0.502932879021312,-Inf
2000-08-04,Inf,25.855224048827,-Inf,Inf,79.4905691601077,-Inf,Inf,0.792118439938775,-Inf,Inf,0.0854769544632967,-Inf,Inf,222.501838613841,-Inf,Inf,1.15154224946991,-Inf,Inf,2.97424920561088,-Inf,Inf,0.167400660713938,-Inf,Inf,-0.538023239627176,-Inf
2000-08-05,Inf,25.8445562862243,-Inf,Inf,81.0400459037253,-Inf,Inf,0.843053956407374,-Inf,Inf,0.110017729918831,-Inf,Inf,229.484443383831,-Inf,Inf,1.14434909865622,-Inf,Inf,2.94432053726696,-Inf,Inf,0.171988711752633,-Inf,Inf,-0.493542154805066,-Inf
2000-08-06,Inf,26.0497662125771,-Inf,Inf,80.0770188207014,-Inf,Inf,0.782576508900518,-Inf,Inf,0.0944436993406947,-Inf,Inf,236.01136026958,-Inf,Inf,1.01662344053284,-Inf,Inf,2.73534991027618,-Inf,Inf,0.168074299776763,-Inf,Inf,-0.459879412884941,-Inf
2000-08-07,Inf,25.9557693558008,-Inf,Inf,82.3981547108476,-Inf,Inf,0.706759296932858,-Inf,Inf,0.33182682678605,-Inf,Inf,230.808341146055,-Inf,Inf,1.16682447846642,-Inf,Inf,3.04615228914254,-Inf,Inf,0.166228042870089,-Inf,Inf,-0.51209783677508,-Inf
2000-08-08,Inf,25.8589005570383,-Inf,Inf,81.704764063076,-Inf,Inf,0.769991004679894,-Inf,Inf,0.108051884682276,-Inf,Inf,231.081888750735,-Inf,Inf,1.29733746540978,-Inf,Inf,3.29221824876795,-Inf,Inf,0.173718302804034,-Inf,Inf,-0.507459378245397,-Inf
2000-08-09,Inf,26.2835730695869,-Inf,Inf,78.7393633417876,-Inf,Inf,0.811183145583044,-Inf,Inf,0.138886191877895,-Inf,Inf,207.960082116145,-Inf,Inf,1.36300158589392,-Inf,Inf,3.27655671845486,-Inf,Inf,0.172478623505569,-Inf,Inf,-0.534054345771249,-Inf
2000-08-10,Inf,25.9903113993123,-Inf,Inf,77.8465970021077,-Inf,Inf,0.858847607822525,-Inf,Inf,0.07522145052942,-Inf,Inf,233.394932332057,-Inf,Inf,1.20953791246529,-Inf,Inf,2.99874856846936,-Inf,Inf,0.172083426109268,-Inf,Inf,-0.541795155789156,-Inf
2000-08-11,Inf,26.1017686213153,-Inf,Inf,74.7854782690617,-Inf,Inf,0.915705694140769,-Inf,Inf,0.0311202509285744,-Inf,Inf,308.047320163417,-Inf,Inf,0.949124496095007,-Inf,Inf,2.34121557854878,-Inf,Inf,0.176584247349894,-Inf,Inf,-0.484396260141392,-Inf
2000-08-12,Inf,26.3154737865834,-Inf,Inf,76.9494629843018,-Inf,Inf,0.888743701456832,-Inf,Inf,0.185808910401897,-Inf,Inf,234.287754806298,-Inf,Inf,0.947616310978898,-Inf,Inf,2.39079040990391,-Inf,Inf,0.169317124669178,-Inf,Inf,-0.531806432256314,-Inf
2000-08-13,Inf,26.3176945156073,-Inf,Inf,78.2049442649211,-Inf,Inf,0.860783756820154,-Inf,Inf,0.267972417637133,-Inf,Inf,236.444584368337,-Inf,Inf,0.905474401384251,-Inf,Inf,2.32149928298959,-Inf,Inf,0.179824474424195,-Inf,Inf,-0.481801043580969,-Inf
2000-08-14,Inf,26.239520813352,-Inf,Inf,78.2480356834001,-Inf,Inf,0.834701256470424,-Inf,Inf,0.0853851260574396,-Inf,Inf,200.061108185518,-Inf,Inf,1.30104140080175,-Inf,Inf,3.24723651277663,-Inf,Inf,0.158904564918359,-Inf,Inf,-0.508373726717348,-Inf
2000-08-15,Inf,26.1227926196434,-Inf,Inf,75.0531761030304,-Inf,Inf,0.92801854054457,-Inf,Inf,0.0583723140837487,-Inf,Inf,205.310869532246,-Inf,Inf,1.07234882232978,-Inf,Inf,2.69977849611377,-Inf,Inf,0.170361337480003,-Inf,Inf,-0.45450608904461,-Inf
2000-08-16,Inf,26.3182603634913,-Inf,Inf,75.8206681310755,-Inf,Inf,0.902233024470177,-Inf,Inf,0.115313212382966,-Inf,Inf,215.489543350953,-Inf,Inf,0.995214270703852,-Inf,Inf,2.49777696962765,-Inf,Inf,0.169121210476746,-Inf,Inf,-0.330121710424958,-Inf
2000-08-17,Inf,26.3631233284168,-Inf,Inf,76.6868400917945,-Inf,Inf,0.908923295334233,-Inf,Inf,0.0859544603111084,-Inf,Inf,245.631791049223,-Inf,Inf,1.04446055536345,-Inf,Inf,2.63032160530629,-Inf,Inf,0.163978616336735,-Inf,Inf,-0.428615545966334,-Inf
2000-08-18,Inf,26.3747469218642,-Inf,Inf,76.3942083476202,-Inf,Inf,0.895711260942761,-Inf,Inf,0.1216356898615,-Inf,Inf,218.531339863855,-Inf,Inf,1.06767974498461,-Inf,Inf,2.79738339988462,-Inf,Inf,0.172808817139853,-Inf,Inf,-0.43535587550458,-Inf
2000-08-19,Inf,26.3326786290044,-Inf,Inf,79.4946517734995,-Inf,Inf,0.844012484031708,-Inf,Inf,0.0809762438250568,-Inf,Inf,200.465770612079,-Inf,Inf,0.960920128112317,-Inf,Inf,2.54035405215172,-Inf,Inf,0.160033223755442,-Inf,Inf,-0.525576068884259,-Inf
2000-08-20,Inf,27.2316133571357,-Inf,Inf,79.6584124296994,-Inf,Inf,0.857672093560239,-Inf,Inf,0.0698360549243029,-Inf,Inf,251.37883574197,-Inf,Inf,1.19019319044264,-Inf,Inf,2.92890796240017,-Inf,Inf,0.158290222533659,-Inf,Inf,-0.434827523814686,-Inf
2000-08-21,Inf,26.7434218052576,-Inf,Inf,76.6584489720033,-Inf,Inf,0.911078676935147,-Inf,Inf,0.086061584758931,-Inf,Inf,215.422162844408,-Inf,Inf,1.31929327255011,-Inf,Inf,3.23255730362207,-Inf,Inf,0.173567759120282,-Inf,Inf,-0.547844491837889,-Inf
2000-08-22,Inf,26.7439121037741,-Inf,Inf,80.0763834804736,-Inf,Inf,0.766121283432284,-Inf,Inf,0.13977720262053,-Inf,Inf,231.37511934394,-Inf,Inf,1.26414098440682,-Inf,Inf,3.24801679560978,-Inf,Inf,0.170243746976084,-Inf,Inf,-0.494725681279658,-Inf
2000-08-23,Inf,26.5811629459485,-Inf,Inf,80.7574248366498,-Inf,Inf,0.791888619657555,-Inf,Inf,0.0753173595251377,-Inf,Inf,251.357782474328,-Inf,Inf,1.21957978368982,-Inf,Inf,3.0469155062462,-Inf,Inf,0.173668381541582,-Inf,Inf,-0.465939794892432,-Inf
