variable,predictors,Nobs,R2,MSE,RMSE,mean_residual_deviance,mae,rmsle
temperature_28m_C,"relative_humidity_28m_perc_min, vapor_pressure_deficit_28m_mbar_min, precipitation_mm_min, radiation_global_W_m2_min, wind_speed_m_s_min, wind_speed_maximum_m_s_min, soil_volumetric_water_content_250cm_min, soil_water_potential_250cm_MPa_min, relative_humidity_28m_perc_mean, vapor_pressure_deficit_28m_mbar_mean, precipitation_mm_mean, radiation_global_W_m2_mean, wind_speed_m_s_mean, wind_speed_maximum_m_s_mean, soil_volumetric_water_content_250cm_mean, soil_water_potential_250cm_MPa_mean, relative_humidity_28m_perc_max, vapor_pressure_deficit_28m_mbar_max, precipitation_mm_max, radiation_global_W_m2_max, wind_speed_m_s_max, wind_speed_maximum_m_s_max, soil_volumetric_water_content_250cm_max, soil_water_potential_250cm_MPa_max, month, stat",1029,0.976747835397573,0.249470819691459,0.499470539362893,0.249470819691459,0.366831865258263,0.018905736555365
